asset_key,display_name,source_title,source_kind,source_page_url,source_image_url,official_cdn_url,local_path,image_format,mime,width,height,bytes,sha256,duplicate_of,status,error
Sayu,Sayu,File:Sayu Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Sayu_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Sayu.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Sayu.png,Characters/Side/UI_AvatarIcon_Side_Sayu.png,PNG,image/png,128,128,15781,603917d0d41ede4fae611a6f46323de98900bd73acf167628e989fe34482168e,,success,
Sethos,Sethos,File:Sethos Side Icon.png,fandom_mirror,https://genshin-impact.fandom.com/wiki/File:Sethos_Side_Icon.png,https://static.wikia.nocookie.net/gensin-impact/images/5/5a/Sethos_Side_Icon.png/revision/latest?cb=20240605022449&format=original,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Sethos.png,Characters/Side/UI_AvatarIcon_Side_Sethos.png,PNG,image/png,128,128,14864,c8d5815594aff77f126c90c9f521cdbc4ca308ee46e80390167bc51ad2f42a8e,,success,
Shenhe,Shenhe,File:Shenhe Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Shenhe_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Shenhe.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Shenhe.png,Characters/Side/UI_AvatarIcon_Side_Shenhe.png,PNG,image/png,128,128,16109,82f9768ff51f62c46e79323cc99958648cad52c684d68e5a649995c26b71c281,,success,
Heizo,Shikanoin Heizou,File:Shikanoin Heizou Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Shikanoin_Heizou_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Heizo.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Heizo.png,Characters/Side/UI_AvatarIcon_Side_Heizo.png,PNG,image/png,128,128,16446,499b7f138884a298faceb593f0eb33c95b5e8e5f36b23f0a34b93cd4dd7fddb9,,success,
Sigewinne,Sigewinne,File:Sigewinne Side Icon.png,fandom_mirror,https://genshin-impact.fandom.com/wiki/File:Sigewinne_Side_Icon.png,https://static.wikia.nocookie.net/gensin-impact/images/c/ce/Sigewinne_Side_Icon.png/revision/latest?cb=20240625101926&format=original,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Sigewinne.png,Characters/Side/UI_AvatarIcon_Side_Sigewinne.png,PNG,image/png,128,128,15485,81d0e28dd4526479c8e255c7502a79005fbe4156bdb3e28326d99dd757c0f8cf,,success,
Skirk,Skirk,File:Skirk Side Icon.png,fandom_mirror,https://genshin-impact.fandom.com/wiki/File:Skirk_Side_Icon.png,https://static.wikia.nocookie.net/gensin-impact/images/d/dd/Skirk_Side_Icon.png/revision/latest?cb=20250618025212&format=original,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Skirk.png,Characters/Side/UI_AvatarIcon_Side_Skirk.png,PNG,image/png,128,128,15362,2d2d5dac8ea821f69a2cfc9074b452132a99ce036d95a5c41659013bae16354b,,success,
Sucrose,Sucrose,File:Sucrose Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Sucrose_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Sucrose.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Sucrose.png,Characters/Side/UI_AvatarIcon_Side_Sucrose.png,PNG,image/png,128,128,20780,d091c8ff3d35e40579fafcfa4c3a703708e9952ce524d6052e94b4a211b6c95e,,success,
Tartaglia,Tartaglia,File:Tartaglia Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Tartaglia_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Tartaglia.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Tartaglia.png,Characters/Side/UI_AvatarIcon_Side_Tartaglia.png,PNG,image/png,128,128,18198,2531d75d384c0843f7b3cfe0fcf5d8e74bf69541a9aceca5395799bf61686eef,,success,
Thoma,Thoma,File:Thoma Side Icon.png,fandom_mirror,https://genshin-impact.fandom.com/wiki/File:Thoma_Side_Icon.png,https://static.wikia.nocookie.net/gensin-impact/images/e/e9/Thoma_Side_Icon.png/revision/latest?cb=20220210052208&format=original,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Thoma.png,Characters/Side/UI_AvatarIcon_Side_Thoma.png,PNG,image/png,128,128,13727,d70294825e887edd8703ed15ad1efd01ec65047ed28c42a9b2f53d74fc1af233,,success,
Tighnari,Tighnari,File:Tighnari Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Tighnari_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Tighnari.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Tighnari.png,Characters/Side/UI_AvatarIcon_Side_Tighnari.png,PNG,image/png,128,128,18513,df9326c8b8e2f44eb34c168bb20b41a29131387c4694ea5cf50daa77cf2afd7b,,success,
Varesa,Varesa,File:Varesa Side Icon.png,fandom_mirror,https://genshin-impact.fandom.com/wiki/File:Varesa_Side_Icon.png,https://static.wikia.nocookie.net/gensin-impact/images/9/90/Varesa_Side_Icon.png/revision/latest?cb=20250326020815&format=original,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Varesa.png,Characters/Side/UI_AvatarIcon_Side_Varesa.png,PNG,image/png,128,128,19358,8dab625b5e8fb3b171833f2b2880bc2b36844e62ed913183b70a6feec84beddc,,success,
Varka,Varka,File:Varka Side Icon.png,fandom_mirror,https://genshin-impact.fandom.com/wiki/File:Varka_Side_Icon.png,https://static.wikia.nocookie.net/gensin-impact/images/9/9f/Varka_Side_Icon.png/revision/latest?cb=20251022065537&format=original,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Varka.png,Characters/Side/UI_AvatarIcon_Side_Varka.png,PNG,image/png,128,128,13341,eade630fd40095ac62c066e1e6575e60bea0db24fe421db05e97317c3228413a,,success,
Venti,Venti,File:Venti Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Venti_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Venti.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Venti.png,Characters/Side/UI_AvatarIcon_Side_Venti.png,PNG,image/png,128,128,19753,cac0e2ad7d4d2e66a0820d422322b3a41be086be055f9962cdd12f05df20ba8b,,success,
Wanderer,Wanderer,File:Wanderer Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Wanderer_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Wanderer.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Wanderer.png,Characters/Side/UI_AvatarIcon_Side_Wanderer.png,PNG,image/png,128,128,21080,add19e3460d87400b2ebeae53a9d1431b5a0511159b89070e56fa04e1db26e17,,success,
Wriothesley,Wriothesley,File:Wriothesley Side Icon.png,fandom_mirror,https://genshin-impact.fandom.com/wiki/File:Wriothesley_Side_Icon.png,https://static.wikia.nocookie.net/gensin-impact/images/d/d0/Wriothesley_Side_Icon.png/revision/latest?cb=20231017103754&format=original,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Wriothesley.png,Characters/Side/UI_AvatarIcon_Side_Wriothesley.png,PNG,image/png,128,128,13374,de20665482878e2b228760202c239e39b14c38201b5df41ec7f79bd6683d2163,,success,
Xiangling,Xiangling,File:Xiangling Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Xiangling_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Xiangling.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Xiangling.png,Characters/Side/UI_AvatarIcon_Side_Xiangling.png,PNG,image/png,128,128,17479,9e111661dafe9f5c255d7939846efb4c8b120faabc13c5dc8217878955f9695f,,success,
Xianyun,Xianyun,File:Xianyun Side Icon.png,fandom_mirror,https://genshin-impact.fandom.com/wiki/File:Xianyun_Side_Icon.png,https://static.wikia.nocookie.net/gensin-impact/images/0/01/Xianyun_Side_Icon.png/revision/latest?cb=20240131020456&format=original,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Xianyun.png,Characters/Side/UI_AvatarIcon_Side_Xianyun.png,PNG,image/png,128,128,17523,3628f0d1f5605ef6c944dc0862b3bb80ce17814052a692b5f367902a267e35e0,,success,
Xiao,Xiao,File:Xiao Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Xiao_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Xiao.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Xiao.png,Characters/Side/UI_AvatarIcon_Side_Xiao.png,PNG,image/png,128,128,16780,80c5672a07ee53d9ce713d254064ca13ac15f2c217db9901a9e8b0adf78f3ff6,,success,
Xilonen,Xilonen,File:Xilonen Side Icon.png,fandom_mirror,https://genshin-impact.fandom.com/wiki/File:Xilonen_Side_Icon.png,https://static.wikia.nocookie.net/gensin-impact/images/9/98/Xilonen_Side_Icon.png/revision/latest?cb=20241009114759&format=original,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Xilonen.png,Characters/Side/UI_AvatarIcon_Side_Xilonen.png,PNG,image/png,128,128,15861,ac5ad66f44cde66d3f22ea305d9e029f97054aefc6fea557f1e89e6f99ba7472,,success,
Xingqiu,Xingqiu,File:Xingqiu Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Xingqiu_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Xingqiu.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Xingqiu.png,Characters/Side/UI_AvatarIcon_Side_Xingqiu.png,PNG,image/png,128,128,14611,d7f0c66e8099b6316edeefd4d3f49fdd094689236a537b6870926bb1a8005103,,success,
Xinyan,Xinyan,File:Xinyan Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Xinyan_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Xinyan.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Xinyan.png,Characters/Side/UI_AvatarIcon_Side_Xinyan.png,PNG,image/png,128,128,35817,4cad28f49796d93eed291215ab9e58335ac8373a4f51b1db877fe817e70db6d5,,success,
Yae,Yae Miko,File:Yae Miko Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Yae_Miko_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Yae.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Yae.png,Characters/Side/UI_AvatarIcon_Side_Yae.png,PNG,image/png,128,128,22062,18dbf7fd1549f42de5320e16bd71dc693953e3900e5cc8f711f143badc007f94,,success,
Yanfei,Yanfei,File:Yanfei Side Icon.png,fandom_mirror,https://genshin-impact.fandom.com/wiki/File:Yanfei_Side_Icon.png,https://static.wikia.nocookie.net/gensin-impact/images/b/b3/Yanfei_Side_Icon.png/revision/latest?cb=20210621214054&format=original,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Yanfei.png,Characters/Side/UI_AvatarIcon_Side_Yanfei.png,PNG,image/png,128,128,16314,869ae70627a6cbcc6adb3e0689804ad3b432b5770fbfa025773b959f1f98d3a4,,success,
Yaoyao,Yaoyao,File:Yaoyao Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Yaoyao_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Yaoyao.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Yaoyao.png,Characters/Side/UI_AvatarIcon_Side_Yaoyao.png,PNG,image/png,128,128,21735,c302055610a051607cbcb5c292a6b7790a42290d5dee5c5e58a5082b6034a4c1,,success,
Yelan,Yelan,File:Yelan Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Yelan_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Yelan.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Yelan.png,Characters/Side/UI_AvatarIcon_Side_Yelan.png,PNG,image/png,128,128,17179,cf8bf0e5b884ef1f287d7e285e9adaa352e1783fa63d5b168c3034b04c899a29,,success,
Yoimiya,Yoimiya,File:Yoimiya Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Yoimiya_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Yoimiya.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Yoimiya.png,Characters/Side/UI_AvatarIcon_Side_Yoimiya.png,PNG,image/png,128,128,21417,d6f526795ba5e7d6a4236e09c262a43a09bf88d7edab403bd18149179c07c59b,,success,
YumemizukiMizuki,Yumemizuki Mizuki,File:Yumemizuki Mizuki Side Icon.png,fandom_mirror,https://genshin-impact.fandom.com/wiki/File:Yumemizuki_Mizuki_Side_Icon.png,https://static.wikia.nocookie.net/gensin-impact/images/2/23/Yumemizuki_Mizuki_Side_Icon.png/revision/latest?cb=20250212083434&format=original,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_YumemizukiMizuki.png,Characters/Side/UI_AvatarIcon_Side_YumemizukiMizuki.png,PNG,image/png,128,128,16426,1aa1fbccd5395233dcea92390f2d8f5f0ee3805af067a684b68fb08fd8d4bbd2,,success,
YunJin,Yun Jin,File:Yun Jin Side Icon.png,fandom_mirror,https://genshin-impact.fandom.com/wiki/File:Yun_Jin_Side_Icon.png,https://static.wikia.nocookie.net/gensin-impact/images/f/fb/Yun_Jin_Side_Icon.png/revision/latest?cb=20220210175728&format=original,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_YunJin.png,Characters/Side/UI_AvatarIcon_Side_YunJin.png,PNG,image/png,128,128,15839,6650e4922349c2913f6281c470a6b3b915503d99afa3b5e31b304f55fab1102b,,success,
Zhongli,Zhongli,File:Zhongli Side Icon.png,official_cdn,https://genshin-impact.fandom.com/wiki/File:Zhongli_Side_Icon.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Zhongli.png,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Zhongli.png,Characters/Side/UI_AvatarIcon_Side_Zhongli.png,PNG,image/png,128,128,15725,8acccb231db2dd2130729e11baf6bba52452b93dca6149423460ff0dddadabd4,,success,
Zibai,Zibai,File:Zibai Side Icon.png,fandom_mirror,https://genshin-impact.fandom.com/wiki/File:Zibai_Side_Icon.png,https://static.wikia.nocookie.net/gensin-impact/images/1/12/Zibai_Side_Icon.png/revision/latest?cb=20260205111349&format=original,https://upload-bbs.mihoyo.com/game_record/genshin/character_side_icon/UI_AvatarIcon_Side_Zibai.png,Characters/Side/UI_AvatarIcon_Side_Zibai.png,PNG,image/png,128,128,17949,84b7a11c5298960387344cbcf79d308f7f5758886133506a1f0d95aead401819,,success,
