"category","weapon_type","artifact_set","display_name","part","official_id","source_page_url","source_image_url","local_path","image_format","mime","width","height","bytes","sha256","duplicate_of","status","error"
"Artifact","","逐影猎人","逐影猎人","Circlet","3990","https://wiki.hoyolab.com/pc/genshin/entry/3990?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/08/14/88072335/11299d1dfa8e57cf0047d2145ba4078d_2116848657499379782.png","Artifacts/逐影猎人_3990/Circlet/逐影猎人_Circlet_3990.png","png","image/png","256","256","72511","ce5d2f3ec2ee29189037f276f598e85f76c2d11c1fb3aa828f31db2292b3e480","","success",""
"Artifact","","花海甘露之光","花海甘露之光","Flower","3694","https://wiki.hoyolab.com/pc/genshin/entry/3694?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/04/12/47826599/fce888d514d4c5115035d43514d7065d_3221188668740589534.png","Artifacts/花海甘露之光_3694/Flower/花海甘露之光_Flower_3694.png","png","image/png","256","256","60339","6b87c01afaad8b55bf9ea473d97fb55f2264b06637994ef3dd6a81f79cf251fa","","success",""
"Artifact","","花海甘露之光","花海甘露之光","Plume","3694","https://wiki.hoyolab.com/pc/genshin/entry/3694?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/04/12/47826599/bc9329baf36935b2fb094f783a7695f2_7451329510866669353.png","Artifacts/花海甘露之光_3694/Plume/花海甘露之光_Plume_3694.png","png","image/png","256","256","67633","c9cc12d127aca1d12326936b813312227baa90ba881dda3a9724589fc9955e1c","","success",""
"Artifact","","花海甘露之光","花海甘露之光","Sands","3694","https://wiki.hoyolab.com/pc/genshin/entry/3694?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/04/12/47826599/65916b37803325834f0f5f8dac66ad9a_1036333148178053949.png","Artifacts/花海甘露之光_3694/Sands/花海甘露之光_Sands_3694.png","png","image/png","256","256","53760","a6056932cf285ea5ee22d2da5a62765c30354cf0725bf5d17e5cd5aa83fb2e6c","","success",""
"Artifact","","花海甘露之光","花海甘露之光","Goblet","3694","https://wiki.hoyolab.com/pc/genshin/entry/3694?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/04/12/47826599/70bb0ce74b0823c06d4228861df7aebe_329756718155095415.png","Artifacts/花海甘露之光_3694/Goblet/花海甘露之光_Goblet_3694.png","png","image/png","256","256","43104","5a36b5eb700ecbf0234d336d0d7585c4d49d5e33785af17a107de46722c60488","","success",""
"Artifact","","花海甘露之光","花海甘露之光","Circlet","3694","https://wiki.hoyolab.com/pc/genshin/entry/3694?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/04/12/47826599/ba10e34aa87726117ebad3dee1a40e4c_4607367822757603922.png","Artifacts/花海甘露之光_3694/Circlet/花海甘露之光_Circlet_3694.png","png","image/png","256","256","59070","929c0c841c4465ade5851f81ae3a101133a2a062df6d30b9a9321f6bbb1a8645","","success",""
"Artifact","","水仙之梦","水仙之梦","Flower","3693","https://wiki.hoyolab.com/pc/genshin/entry/3693?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/04/12/47826599/8dec1cd42cd80eda05b913fade0f5422_3676944685879190214.png","Artifacts/水仙之梦_3693/Flower/水仙之梦_Flower_3693.png","png","image/png","256","256","66777","582f46757a89c207dc397cabdade8067448ab7994e77233c3f851fd6ab674d2f","","success",""
"Artifact","","水仙之梦","水仙之梦","Plume","3693","https://wiki.hoyolab.com/pc/genshin/entry/3693?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/04/12/47826599/1bde348ad550ef356ff197b93caed6c8_951314466966855024.png","Artifacts/水仙之梦_3693/Plume/水仙之梦_Plume_3693.png","png","image/png","256","256","66452","fce0597b8cd2456bf7c6811128399442501aa5f4b7ce399d1a903969cc5e7101","","success",""
"Artifact","","水仙之梦","水仙之梦","Sands","3693","https://wiki.hoyolab.com/pc/genshin/entry/3693?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/04/12/47826599/dbbea8a478949256621433ea777a438d_5486196040354675436.png","Artifacts/水仙之梦_3693/Sands/水仙之梦_Sands_3693.png","png","image/png","256","256","61356","64788796babcf5aaa41e5200760692cd5b630848646aa09361bde0d0c0085982","","success",""
"Artifact","","水仙之梦","水仙之梦","Goblet","3693","https://wiki.hoyolab.com/pc/genshin/entry/3693?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/04/12/47826599/78ca65a64de4a2f6f25d7a537928c620_5430838250604728187.png","Artifacts/水仙之梦_3693/Goblet/水仙之梦_Goblet_3693.png","png","image/png","256","256","45532","9e611cdf40cccfc7bca0db9f7534e4e5fd9cdf4ec2d8656238a2f27bc2f4e1fd","","success",""
"Artifact","","水仙之梦","水仙之梦","Circlet","3693","https://wiki.hoyolab.com/pc/genshin/entry/3693?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2023/04/12/47826599/42d75466608199483d74bf1704d4d50f_2660625908599277839.png","Artifacts/水仙之梦_3693/Circlet/水仙之梦_Circlet_3693.png","png","image/png","256","256","64795","093fd2a06cf9a7891afd8d44ae638b5c226dd128f35026193abb35e463b39196","","success",""
"Artifact","","沙上楼阁史话","沙上楼阁史话","Flower","3322","https://wiki.hoyolab.com/pc/genshin/entry/3322?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/12/07/36540823/999a78b73235c08ca4a0664a23e7079f_2530953698871693504.png","Artifacts/沙上楼阁史话_3322/Flower/沙上楼阁史话_Flower_3322.png","png","image/png","256","256","62780","c2e998aaedbb178563509b020296245de55e85658a2b690dfea033d0ef2064eb","","success",""
"Artifact","","沙上楼阁史话","沙上楼阁史话","Plume","3322","https://wiki.hoyolab.com/pc/genshin/entry/3322?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/12/07/36540823/b86d9fd7cf57937a021c9c68c9b185ed_7125733644930815792.png","Artifacts/沙上楼阁史话_3322/Plume/沙上楼阁史话_Plume_3322.png","png","image/png","256","256","64645","e9f09119d556a287bf73cb5cf3aef8a4c5b3edc32965d59bdd57d36c6542ebf2","","success",""
"Artifact","","沙上楼阁史话","沙上楼阁史话","Sands","3322","https://wiki.hoyolab.com/pc/genshin/entry/3322?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/12/07/36540823/0c319d4054751adc08be47eee0ebad53_5383093074825252734.png","Artifacts/沙上楼阁史话_3322/Sands/沙上楼阁史话_Sands_3322.png","png","image/png","256","256","50539","5aea942a7168bfc71f3e2733824ae6401804f8618b56d148788f8860cabf9789","","success",""
"Artifact","","沙上楼阁史话","沙上楼阁史话","Goblet","3322","https://wiki.hoyolab.com/pc/genshin/entry/3322?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/12/07/36540823/6fdd4f75d233d1690e845a2db65ba433_7855556844917106187.png","Artifacts/沙上楼阁史话_3322/Goblet/沙上楼阁史话_Goblet_3322.png","png","image/png","256","256","45533","3a3785f36ea2cb1a75de0c5c3bae9b279a97da43a4ddebc3a71ef8aed14f77fb","","success",""
"Artifact","","沙上楼阁史话","沙上楼阁史话","Circlet","3322","https://wiki.hoyolab.com/pc/genshin/entry/3322?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/12/07/36540823/88ca09ebc7ed0069e8e8de5516bea8c7_8501133069678798119.png","Artifacts/沙上楼阁史话_3322/Circlet/沙上楼阁史话_Circlet_3322.png","png","image/png","256","256","55035","337fe337718781db7e2e2ed9736f3b75fea207b29b4a335ad981bdacf0c29ad6","","success",""
"Artifact","","乐园遗落之花","乐园遗落之花","Flower","3321","https://wiki.hoyolab.com/pc/genshin/entry/3321?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/12/07/36540823/d0dac0543a776782f0496bf908870291_7076878518429269543.png","Artifacts/乐园遗落之花_3321/Flower/乐园遗落之花_Flower_3321.png","png","image/png","256","256","66929","c9bd6f1fb233958833f0d9872de767c8938fe6a010c903ac46c6db0e29a6cb41","","success",""
"Artifact","","乐园遗落之花","乐园遗落之花","Plume","3321","https://wiki.hoyolab.com/pc/genshin/entry/3321?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/12/07/36540823/50ce09dfa5a91a33aa9cedfb15bcf2d1_479225408001922961.png","Artifacts/乐园遗落之花_3321/Plume/乐园遗落之花_Plume_3321.png","png","image/png","256","256","75886","b0893e1378eec97efcd9bcb5d1621d1db493c6397b0bb9099fd8d0b3380b6ae5","","success",""
"Artifact","","乐园遗落之花","乐园遗落之花","Sands","3321","https://wiki.hoyolab.com/pc/genshin/entry/3321?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/12/07/36540823/f4e5dde048f278e01371e56637a7bd1f_5837668632916524770.png","Artifacts/乐园遗落之花_3321/Sands/乐园遗落之花_Sands_3321.png","png","image/png","256","256","62934","1ab7010c3edc21a33bd15d9d53780a887079a10ab526da80694f8e7060b3e0d5","","success",""
"Artifact","","乐园遗落之花","乐园遗落之花","Goblet","3321","https://wiki.hoyolab.com/pc/genshin/entry/3321?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/12/07/36540823/30b5885215b1c09b6033b5cafe437d2c_9012698097655915176.png","Artifacts/乐园遗落之花_3321/Goblet/乐园遗落之花_Goblet_3321.png","png","image/png","256","256","44529","191a4bfa94fb380b8ddbb46f5a18c29c0f03ce7e46bffa8f8d7558cc0965ad12","","success",""
"Artifact","","乐园遗落之花","乐园遗落之花","Circlet","3321","https://wiki.hoyolab.com/pc/genshin/entry/3321?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/12/07/36540823/baf7c8bd6eba7afe0c71c9bf8cc6f96b_6075550545296760728.png","Artifacts/乐园遗落之花_3321/Circlet/乐园遗落之花_Circlet_3321.png","png","image/png","256","256","59048","cf62736fac54658a0799b16aa3aad3416188e4beb328d6d5729df7a88d39a48f","","success",""
"Artifact","","饰金之梦","饰金之梦","Flower","2673","https://wiki.hoyolab.com/pc/genshin/entry/2673?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/08/24/36540823/892e17a4a5d0b9438bf3581d88bf209e_8587591605895022556.png","Artifacts/饰金之梦_2673/Flower/饰金之梦_Flower_2673.png","png","image/png","256","256","52653","59ede45ca13252c9435036946f23368dcb55e2e388068ea83b89f93d295875d7","","success",""
"Artifact","","饰金之梦","饰金之梦","Plume","2673","https://wiki.hoyolab.com/pc/genshin/entry/2673?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/08/24/36540823/ae8a2c6f24df66e1bd7cc2dbd83d330d_4493752465984330713.png","Artifacts/饰金之梦_2673/Plume/饰金之梦_Plume_2673.png","png","image/png","256","256","56254","26b68d6f0edee4b009670499fc11bfbd24afe36f263af567d7ecee89cece0800","","success",""
"Artifact","","饰金之梦","饰金之梦","Sands","2673","https://wiki.hoyolab.com/pc/genshin/entry/2673?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/08/24/36540823/3668bbfcc8d7242aa295b7e073e71d9f_2828531833748692924.png","Artifacts/饰金之梦_2673/Sands/饰金之梦_Sands_2673.png","png","image/png","256","256","47860","5724c57785d3685ac5f039b9ed6ec11db679801dda4e8f9129e6c6823d5e6d30","","success",""
"Artifact","","饰金之梦","饰金之梦","Goblet","2673","https://wiki.hoyolab.com/pc/genshin/entry/2673?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/08/24/36540823/b195ea9ea3c908859ea4e09e409305a2_5415310922148251836.png","Artifacts/饰金之梦_2673/Goblet/饰金之梦_Goblet_2673.png","png","image/png","256","256","40699","a816bcce01e14bc7a27128e6a621c507181566737a897963614656267072df67","","success",""
"Artifact","","饰金之梦","饰金之梦","Circlet","2673","https://wiki.hoyolab.com/pc/genshin/entry/2673?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/08/24/36540823/8842156fb124596d6a0d7aa56f8483e0_5523056758266603385.png","Artifacts/饰金之梦_2673/Circlet/饰金之梦_Circlet_2673.png","png","image/png","256","256","56627","4016916201c636b8ace7f0594d6cdaf8261ce13ca028499aeec0ed8f28c6a41b","","success",""
"Artifact","","深林的记忆","深林的记忆","Flower","2672","https://wiki.hoyolab.com/pc/genshin/entry/2672?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/08/24/36540823/11abc6739dff1cf50b95b394a3462162_4827972428504820888.png","Artifacts/深林的记忆_2672/Flower/深林的记忆_Flower_2672.png","png","image/png","256","256","61685","eaf69459c38c24cc0ba5c9789a3bc6d0de0835d7d61e27fa0115e7545be6cb99","","success",""
"Artifact","","深林的记忆","深林的记忆","Plume","2672","https://wiki.hoyolab.com/pc/genshin/entry/2672?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/08/24/36540823/f526e111c9c7dcbaed0d7fd8c8d58ef2_4965066738249702799.png","Artifacts/深林的记忆_2672/Plume/深林的记忆_Plume_2672.png","png","image/png","256","256","76743","5b50aa2e86880c93917ae114238b7c165245aa221deeb16501d12c81196f0294","","success",""
"Artifact","","深林的记忆","深林的记忆","Sands","2672","https://wiki.hoyolab.com/pc/genshin/entry/2672?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/08/24/36540823/80ddb6398975e6b891e383a30079b873_5590392721975219771.png","Artifacts/深林的记忆_2672/Sands/深林的记忆_Sands_2672.png","png","image/png","256","256","63088","5445ea26ce9897d4d55b3f153d68f6e96087abdc6526db6848c03427150c02a1","","success",""
"Artifact","","深林的记忆","深林的记忆","Goblet","2672","https://wiki.hoyolab.com/pc/genshin/entry/2672?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/08/24/36540823/9339ebbf175d61844f0b4fafddf7c601_6194937861855674715.png","Artifacts/深林的记忆_2672/Goblet/深林的记忆_Goblet_2672.png","png","image/png","256","256","55165","41028c5be5826ba4a1644fe2aa2b4a707c6e0af900cbe6ccd4f0c9f84e670bdc","","success",""
"Artifact","","深林的记忆","深林的记忆","Circlet","2672","https://wiki.hoyolab.com/pc/genshin/entry/2672?lang=zh-cn","https://upload-static.hoyoverse.com/hoyolab-wiki/2022/08/24/36540823/05d12e842479ba0a1427baba124c4929_6471335998308855844.png","Artifacts/深林的记忆_2672/Circlet/深林的记忆_Circlet_2672.png","png","image/png","256","256","61508","9d3df5db401cf728c42790d95400bffc8601c266be76a59b652154735119ba44","","success",""
"Artifact","","逆飞的流星","逆飞的流星","Flower","2099","https://wiki.hoyolab.com/pc/genshin/entry/2099?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Retracing Bolide/circlet_of_logos_icon.png","Artifacts/逆飞的流星_2099/Flower/逆飞的流星_Flower_2099.png","png","image/png","256","256","77530","4025db85cff34e04cf805cf104191cccf9ae53bc0f1cc9ba1c68906d772fe408","","success",""
"Artifact","","逆飞的流星","逆飞的流星","Plume","2099","https://wiki.hoyolab.com/pc/genshin/entry/2099?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Retracing Bolide/flower_of_life_icon.png","Artifacts/逆飞的流星_2099/Plume/逆飞的流星_Plume_2099.png","png","image/png","256","256","101206","50cf34410f1544881d7f6544dbcce195ebb6575dfb02aca6f0f8f78252b94e2a","","success",""
"Artifact","","逆飞的流星","逆飞的流星","Sands","2099","https://wiki.hoyolab.com/pc/genshin/entry/2099?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Retracing Bolide/goblet_of_eonothem_icon.png","Artifacts/逆飞的流星_2099/Sands/逆飞的流星_Sands_2099.png","png","image/png","256","256","82456","ea261b3ffc616de0e2daa1d96745518647074f40caf7542acb2f976027ccf975","","success",""
"Artifact","","逆飞的流星","逆飞的流星","Goblet","2099","https://wiki.hoyolab.com/pc/genshin/entry/2099?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Retracing Bolide/plume_of_death_icon.png","Artifacts/逆飞的流星_2099/Goblet/逆飞的流星_Goblet_2099.png","png","image/png","256","256","88699","db13f020b48033e38056db29ed6041c723090c21de44235a7eafbe79abf1d6b6","","success",""
"Artifact","","逆飞的流星","逆飞的流星","Circlet","2099","https://wiki.hoyolab.com/pc/genshin/entry/2099?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Retracing Bolide/sands_of_eon_icon.png","Artifacts/逆飞的流星_2099/Circlet/逆飞的流星_Circlet_2099.png","png","image/png","256","256","98646","cdcf7538c6b72fe17a406d76ea8b72ac6c70c3b96334c3393f21007601ee7192","","success",""
"Artifact","","追忆之注连","追忆之注连","Flower","2098","https://wiki.hoyolab.com/pc/genshin/entry/2098?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Shimenawa's Reminiscence/circlet_of_logos_icon.png","Artifacts/追忆之注连_2098/Flower/追忆之注连_Flower_2098.png","png","image/png","256","256","77138","525f190254385deda92b6d12f42f7d7eba19d4620e70797c99482679522f984c","","success",""
"Artifact","","追忆之注连","追忆之注连","Plume","2098","https://wiki.hoyolab.com/pc/genshin/entry/2098?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Shimenawa's Reminiscence/flower_of_life_icon.png","Artifacts/追忆之注连_2098/Plume/追忆之注连_Plume_2098.png","png","image/png","256","256","72988","1f6486c56662ab8d21bd18d4e4ea70627dbba0ce346ed8d4212aa09f74d78c82","","success",""
"Artifact","","追忆之注连","追忆之注连","Sands","2098","https://wiki.hoyolab.com/pc/genshin/entry/2098?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Shimenawa's Reminiscence/goblet_of_eonothem_icon.png","Artifacts/追忆之注连_2098/Sands/追忆之注连_Sands_2098.png","png","image/png","256","256","68808","1e5153e6f6eba98b4779b433ca55d1410a4a82e9badb4134f838c2c32baa946b","","success",""
"Artifact","","追忆之注连","追忆之注连","Goblet","2098","https://wiki.hoyolab.com/pc/genshin/entry/2098?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Shimenawa's Reminiscence/plume_of_death_icon.png","Artifacts/追忆之注连_2098/Goblet/追忆之注连_Goblet_2098.png","png","image/png","256","256","61938","5538d7e13984f99d429b6847a22951da8d84b62c758972c72aa63b19af797c96","","success",""
"Artifact","","追忆之注连","追忆之注连","Circlet","2098","https://wiki.hoyolab.com/pc/genshin/entry/2098?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Shimenawa's Reminiscence/sands_of_eon_icon.png","Artifacts/追忆之注连_2098/Circlet/追忆之注连_Circlet_2098.png","png","image/png","256","256","80816","ab517e9285e58184f76ad7509f744fbe73ebb28100be83c87aea69b6f272a1a5","","success",""
"Artifact","","辰砂往生录","辰砂往生录","Flower","2097","https://wiki.hoyolab.com/pc/genshin/entry/2097?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Vermillion Hereafter/circlet_of_logos_icon.png","Artifacts/辰砂往生录_2097/Flower/辰砂往生录_Flower_2097.png","png","image/png","256","256","71835","03bdc2102b82a09a6d4abb6201d8eeb552acd58dd5be7fb85bb14b7ef85ff82d","","success",""
"Artifact","","辰砂往生录","辰砂往生录","Plume","2097","https://wiki.hoyolab.com/pc/genshin/entry/2097?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Vermillion Hereafter/flower_of_life_icon.png","Artifacts/辰砂往生录_2097/Plume/辰砂往生录_Plume_2097.png","png","image/png","256","256","69633","e133d45205ce8b9728840845a5ef69b6917a16e1bfe49eed51348200ad98fe74","","success",""
"Artifact","","辰砂往生录","辰砂往生录","Sands","2097","https://wiki.hoyolab.com/pc/genshin/entry/2097?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Vermillion Hereafter/goblet_of_eonothem_icon.png","Artifacts/辰砂往生录_2097/Sands/辰砂往生录_Sands_2097.png","png","image/png","256","256","61798","828a62ab315f335e9c8c37ff8ddc59317e7a36e32977aa52d032c6d10a0a2282","","success",""
"Artifact","","辰砂往生录","辰砂往生录","Goblet","2097","https://wiki.hoyolab.com/pc/genshin/entry/2097?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Vermillion Hereafter/plume_of_death_icon.png","Artifacts/辰砂往生录_2097/Goblet/辰砂往生录_Goblet_2097.png","png","image/png","256","256","58579","a8ef826edc051b81de57f87fb82418080ef243f40652ea7c0d36928330ddd287","","success",""
"Artifact","","辰砂往生录","辰砂往生录","Circlet","2097","https://wiki.hoyolab.com/pc/genshin/entry/2097?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Vermillion Hereafter/sands_of_eon_icon.png","Artifacts/辰砂往生录_2097/Circlet/辰砂往生录_Circlet_2097.png","png","image/png","256","256","69335","fdaed3cb4b40c614d8f7ebce267be6f808e5bc277a0259b71b8e47e2cc2fbad6","","success",""
"Artifact","","赌徒","赌徒","Flower","2096","https://wiki.hoyolab.com/pc/genshin/entry/2096?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Gambler/circlet_of_logos_icon.png","Artifacts/赌徒_2096/Flower/赌徒_Flower_2096.png","png","image/png","256","256","48038","5ab39feb6235b28a70ef8c72812fe80c9501b6392b4bb7863c834179d167d3f9","","success",""
"Artifact","","赌徒","赌徒","Plume","2096","https://wiki.hoyolab.com/pc/genshin/entry/2096?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Gambler/flower_of_life_icon.png","Artifacts/赌徒_2096/Plume/赌徒_Plume_2096.png","png","image/png","256","256","61467","1d415bbbc03a21aa72aeb3f741c856161c14ec91e384fb804244dba17bd3898b","","success",""
"Artifact","","赌徒","赌徒","Sands","2096","https://wiki.hoyolab.com/pc/genshin/entry/2096?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Gambler/goblet_of_eonothem_icon.png","Artifacts/赌徒_2096/Sands/赌徒_Sands_2096.png","png","image/png","256","256","46931","4a8798b35b4ddf8e0e1738903833526bd644b35132ac579fe0151e412a08265a","","success",""
"Artifact","","赌徒","赌徒","Goblet","2096","https://wiki.hoyolab.com/pc/genshin/entry/2096?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Gambler/plume_of_death_icon.png","Artifacts/赌徒_2096/Goblet/赌徒_Goblet_2096.png","png","image/png","256","256","41288","2c6bbd1d7122d5fe6c04a31d9b973a7049802014ccc7a6466df1fa7b13bc4c4a","","success",""
"Artifact","","赌徒","赌徒","Circlet","2096","https://wiki.hoyolab.com/pc/genshin/entry/2096?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Gambler/sands_of_eon_icon.png","Artifacts/赌徒_2096/Circlet/赌徒_Circlet_2096.png","png","image/png","256","256","64870","590bf3136aba37a7cd8323d249ab847f85fad940397a38234708e308bf5b6e12","","success",""
"Artifact","","角斗士的终幕礼","角斗士的终幕礼","Flower","2095","https://wiki.hoyolab.com/pc/genshin/entry/2095?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Gladiator's Finale/circlet_of_logos_icon.png","Artifacts/角斗士的终幕礼_2095/Flower/角斗士的终幕礼_Flower_2095.png","png","image/png","256","256","87072","d37fa6a582ffe4967766829dc860f755fa4299dcbd3526a016b33c0f8844ff2d","","success",""
"Artifact","","角斗士的终幕礼","角斗士的终幕礼","Plume","2095","https://wiki.hoyolab.com/pc/genshin/entry/2095?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Gladiator's Finale/flower_of_life_icon.png","Artifacts/角斗士的终幕礼_2095/Plume/角斗士的终幕礼_Plume_2095.png","png","image/png","256","256","84716","819bc9094c6fedc0c7c00fa55f3d8a17620f0f722f7bc2fdda8db3f392830781","","success",""
"Artifact","","角斗士的终幕礼","角斗士的终幕礼","Sands","2095","https://wiki.hoyolab.com/pc/genshin/entry/2095?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Gladiator's Finale/goblet_of_eonothem_icon.png","Artifacts/角斗士的终幕礼_2095/Sands/角斗士的终幕礼_Sands_2095.png","png","image/png","256","256","78821","57bcc8c636fdcf4704acc1a951045269191bf6b4b7049d2a0fb477ce2e3812f5","","success",""
"Artifact","","角斗士的终幕礼","角斗士的终幕礼","Goblet","2095","https://wiki.hoyolab.com/pc/genshin/entry/2095?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Gladiator's Finale/plume_of_death_icon.png","Artifacts/角斗士的终幕礼_2095/Goblet/角斗士的终幕礼_Goblet_2095.png","png","image/png","256","256","68830","6370ad6fcca8ee892afe1cb413d923e6728060b87adec2b85565dd94630bac7d","","success",""
"Artifact","","角斗士的终幕礼","角斗士的终幕礼","Circlet","2095","https://wiki.hoyolab.com/pc/genshin/entry/2095?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Gladiator's Finale/sands_of_eon_icon.png","Artifacts/角斗士的终幕礼_2095/Circlet/角斗士的终幕礼_Circlet_2095.png","png","image/png","256","256","86512","43ca75a16aafd4da3b63629b937de8c256bd0bcf55b0a3dd4c6c3575681c5286","","success",""
"Artifact","","被怜爱的少女","被怜爱的少女","Flower","2094","https://wiki.hoyolab.com/pc/genshin/entry/2094?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Maiden Beloved/circlet_of_logos_icon.png","Artifacts/被怜爱的少女_2094/Flower/被怜爱的少女_Flower_2094.png","png","image/png","256","256","85073","efb75726b0ec734ce8550cee65925c03bcab28762d6d23a1aa8fc60da874a60d","","success",""
"Artifact","","被怜爱的少女","被怜爱的少女","Plume","2094","https://wiki.hoyolab.com/pc/genshin/entry/2094?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Maiden Beloved/flower_of_life_icon.png","Artifacts/被怜爱的少女_2094/Plume/被怜爱的少女_Plume_2094.png","png","image/png","256","256","96942","9045ace7ceac480ba5256450f4c87370114551d7c5af41fb717e4d82e0d31ded","","success",""
"Artifact","","被怜爱的少女","被怜爱的少女","Sands","2094","https://wiki.hoyolab.com/pc/genshin/entry/2094?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Maiden Beloved/goblet_of_eonothem_icon.png","Artifacts/被怜爱的少女_2094/Sands/被怜爱的少女_Sands_2094.png","png","image/png","256","256","87518","65b0f7b8e45713e3ec2f53f6e8866f3eaaaaeafbe07520d3f45bfb2c19be1d6d","","success",""
"Artifact","","被怜爱的少女","被怜爱的少女","Goblet","2094","https://wiki.hoyolab.com/pc/genshin/entry/2094?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Maiden Beloved/plume_of_death_icon.png","Artifacts/被怜爱的少女_2094/Goblet/被怜爱的少女_Goblet_2094.png","png","image/png","256","256","70375","e650359eeeb0f84c2651ff5dfe4854e90d5aa7142ee7e05dfd5107949f76d29d","","success",""
"Artifact","","被怜爱的少女","被怜爱的少女","Circlet","2094","https://wiki.hoyolab.com/pc/genshin/entry/2094?lang=zh-cn","https://bbs.hoyolab.com/hoyowiki/picture/reliquary/Maiden Beloved/sands_of_eon_icon.png","Artifacts/被怜爱的少女_2094/Circlet/被怜爱的少女_Circlet_2094.png","png","image/png","256","256","82907","e011e0c15037c9a8da2477fe28270ce4d626b732cd2a626585ad9faccd8aeb1d","","success",""
